recipe_title,ingredient_number,seq,token_name,pos,dep
Red Velvet Cake,4,4,g,NOUN,dep
Red Velvet Cake,5,1,Baccello,NOUN,ROOT
Red Velvet Cake,5,2,di,ADP,case
Red Velvet Cake,5,3,vaniglia,NOUN,nmod
Red Velvet Cake,5,4,1,NUM,nummod
Red Velvet Cake,6,1,Coloranti,NOUN,nsubj
Red Velvet Cake,6,2,alimentari,ADJ,amod
Red Velvet Cake,6,3,rosso,ADJ,amod
Red Velvet Cake,6,4,liquido,VERB,ROOT
Red Velvet Cake,6,5,30,NUM,obj
Red Velvet Cake,6,6,g,CCONJ,advmod
Red Velvet Cake,7,1,Cacao,NOUN,ROOT
Red Velvet Cake,7,2,amaro,ADJ,amod
Red Velvet Cake,7,3,in,ADP,case
Red Velvet Cake,7,4,polvere,NOUN,nmod
Red Velvet Cake,7,5,50,NUM,nummod
Red Velvet Cake,7,6,g,CCONJ,fixed
Red Velvet Cake,8,1,Yogurt,PROPN,ROOT
Red Velvet Cake,8,2,bianco,ADJ,amod
Red Velvet Cake,8,3,naturale,ADJ,amod
Red Velvet Cake,8,4,intero,ADJ,amod
Red Velvet Cake,8,5, ,SPACE,dep
Red Velvet Cake,8,6,300,NUM,nummod
Red Velvet Cake,8,7,g,NOUN,punct
Red Velvet Cake,9,1,Farina,PROPN,ROOT
Red Velvet Cake,9,2,00,NUM,flat:name
Red Velvet Cake,9,3,375,NUM,flat:name
Red Velvet Cake,9,4,g,CCONJ,ROOT
Red Velvet Cake,10,1,Lievito,VERB,ROOT
Red Velvet Cake,10,2,in,ADP,case
Red Velvet Cake,10,3,polvere,NOUN,obl
Red Velvet Cake,10,4,per,ADP,case
Red Velvet Cake,10,5,dolci,NOUN,nmod
Red Velvet Cake,10,6,10,NUM,nummod
Red Velvet Cake,10,7,g,X,punct
Red Velvet Cake,11,1,Aceto,NOUN,ROOT
Red Velvet Cake,11,2,di,ADP,case
Red Velvet Cake,11,3,vino,NOUN,nmod
Red Velvet Cake,11,4,bianco,ADJ,amod
Red Velvet Cake,11,5,30,NUM,nummod
Red Velvet Cake,11,6,g,CCONJ,punct
Red Velvet Cake,12,1,Formaggio,PROPN,ROOT
Red Velvet Cake,12,2,fresco,ADJ,amod
Red Velvet Cake,12,3,cremoso,ADJ,amod
Red Velvet Cake,12,4,",",PUNCT,punct
Red Velvet Cake,12,5,a,ADP,case
Red Velvet Cake,12,6,temperatura,NOUN,nmod
Red Velvet Cake,12,7,ambiente,NOUN,compound
Red Velvet Cake,12,8,525,NUM,nummod
Red Velvet Cake,12,9,g,CCONJ,flat:name
Red Velvet Cake,13,1,Burro,PROPN,ROOT
Red Velvet Cake,13,2,a,ADP,case
Red Velvet Cake,13,3,temperatura,NOUN,nmod
Red Velvet Cake,13,4,ambiente,NOUN,compound
Red Velvet Cake,13,5,150,NUM,nummod
Red Velvet Cake,13,6,g,CCONJ,punct
Red Velvet Cake,14,1,Zucchero,NOUN,ROOT
Red Velvet Cake,14,2,a,ADP,case
Red Velvet Cake,14,3,velo,VERB,advmod
Red Velvet Cake,14,4,300,NUM,obj
Red Velvet Cake,14,5,g,CCONJ,dep
Red Velvet Cake,15,1,Scorza,NOUN,ROOT
Red Velvet Cake,15,2,di,ADP,case
Red Velvet Cake,15,3,limone,NOUN,nmod
Red Velvet Cake,15,4,non,ADV,advmod
Red Velvet Cake,15,5,trattata,VERB,acl
Red Velvet Cake,15,6,1,NUM,nummod
Red Velvet Cake,16,1,Lamponi,PROPN,ROOT
Red Velvet Cake,16,2,q.b,NOUN,compound
Red Velvet Cake,16,3,.,PUNCT,punct
Red Velvet Cake,17,1,Oro,INTJ,ROOT
Red Velvet Cake,17,2,alimentare,ADJ,csubj
Red Velvet Cake,17,3,24,NUM,nummod
Red Velvet Cake,17,4,K,PROPN,flat:name
Red Velvet Cake,17,5,",",PUNCT,punct
Red Velvet Cake,17,6,in,ADP,case
Red Velvet Cake,17,7,foglie,NOUN,obl
Red Velvet Cake,17,8, ,SPACE,dep
Red Velvet Cake,17,9,q.b,NOUN,nmod
Red Velvet Cake,17,10,.,PUNCT,punct
Red Velvet Cake,18,1,Meringhe,PROPN,ROOT
Red Velvet Cake,18,2,(,PUNCT,punct
Red Velvet Cake,18,3,piccole,ADJ,amod
Red Velvet Cake,18,4,),PUNCT,punct
Red Velvet Cake,18,5, ,SPACE,dep
Red Velvet Cake,18,6,q.b,NOUN,ROOT
Red Velvet Cake,18,7,.,PUNCT,punct
Purè di patate,1,1,Patate,PROPN,ROOT
Purè di patate,1,2,(,PUNCT,punct
Purè di patate,1,3,a,ADP,case
Purè di patate,1,4,pasta,NOUN,nmod
Purè di patate,1,5,gialla,ADJ,amod
Purè di patate,1,6,),PUNCT,punct
Purè di patate,1,7,1,NUM,nummod
Purè di patate,1,8,kg,NOUN,nmod
Purè di patate,2,1,Latte,NOUN,ROOT
Purè di patate,2,2,intero,ADJ,amod
Purè di patate,2,3,250,NUM,nummod
Purè di patate,2,4,g,CCONJ,acl
Purè di patate,3,1,Burro,PROPN,ROOT
Purè di patate,3,2,50,NUM,flat:name
Purè di patate,3,3,g,CCONJ,punct
Purè di patate,4,1,Sale,VERB,ROOT
Purè di patate,4,2,fino,ADP,case
Purè di patate,4,3,q.b,NOUN,nmod
Purè di patate,4,4,.,PUNCT,punct
Purè di patate,5,1,Noce,NOUN,nsubj
Purè di patate,5,2,moscata,VERB,ROOT
Purè di patate,5,3,q.b,PROPN,obj
Purè di patate,5,4,.,PUNCT,punct
Costine glassate con salsa bbq,1,1,Costine,NOUN,ROOT
Costine glassate con salsa bbq,1,2,di,ADP,case
Costine glassate con salsa bbq,1,3,maiale,NOUN,nmod
Costine glassate con salsa bbq,1,4,2,NUM,nummod
Costine glassate con salsa bbq,1,5,kg,NOUN,nmod
Costine glassate con salsa bbq,2,1,Paprika,DET,det
Costine glassate con salsa bbq,2,2,dolce,ADJ,amod
Costine glassate con salsa bbq,2,3,1,NUM,nummod
Costine glassate con salsa bbq,2,4,cucchiaino,NOUN,ROOT
Costine glassate con salsa bbq,3,1,Peperoncino,NOUN,ROOT
Costine glassate con salsa bbq,3,2,1,NUM,nummod
Costine glassate con salsa bbq,3,3,cucchiaino,NOUN,nmod
Costine glassate con salsa bbq,4,1,Aglio,PROPN,ROOT
Costine glassate con salsa bbq,4,2,in,ADP,case
Costine glassate con salsa bbq,4,3,polvere,NOUN,nmod
Costine glassate con salsa bbq,4,4,1,NUM,nummod
Costine glassate con salsa bbq,4,5,cucchiaino,NOUN,amod
Costine glassate con salsa bbq,5,1,Senape,PROPN,ROOT
Costine glassate con salsa bbq,5,2,gialla,ADJ,amod
Costine glassate con salsa bbq,5,3,in,ADP,case
Costine glassate con salsa bbq,5,4,polvere,NOUN,obl
Costine glassate con salsa bbq,5,5,1,NUM,nummod
Costine glassate con salsa bbq,5,6,cucchiaino,NOUN,nsubj
Costine glassate con salsa bbq,6,1,Cumino,NOUN,case
Costine glassate con salsa bbq,6,2,1,NUM,nummod
Costine glassate con salsa bbq,6,3,cucchiaino,NOUN,ROOT
Costine glassate con salsa bbq,7,1,Sale,VERB,ROOT
Costine glassate con salsa bbq,7,2,fino,ADP,advmod
Costine glassate con salsa bbq,7,3,1,NUM,nummod
Costine glassate con salsa bbq,7,4,cucchiaino,NOUN,nsubj
Costine glassate con salsa bbq,8,1,Cipolle,NOUN,ROOT
Costine glassate con salsa bbq,8,2,dorate,ADJ,amod
Costine glassate con salsa bbq,8,3,½,NUM,nmod
Costine glassate con salsa bbq,9,1,Aglio,NOUN,ROOT
Costine glassate con salsa bbq,9,2,1,NUM,nummod
Costine glassate con salsa bbq,9,3,spicchio,NOUN,ROOT
Costine glassate con salsa bbq,10,1,Zucchero,NOUN,ROOT
Costine glassate con salsa bbq,10,2,di,ADP,case
Costine glassate con salsa bbq,10,3,canna,NOUN,nmod
Costine glassate con salsa bbq,10,4,10,NUM,nummod
Costine glassate con salsa bbq,10,5,g,X,punct
Costine glassate con salsa bbq,11,1,Sciroppo,NOUN,ROOT
Costine glassate con salsa bbq,11,2,di,ADP,case
Costine glassate con salsa bbq,11,3,acero,NOUN,nmod
Costine glassate con salsa bbq,11,4,90,NUM,nummod
Costine glassate con salsa bbq,11,5,g,X,punct
Costine glassate con salsa bbq,12,1,Ketchup,PROPN,ROOT
Costine glassate con salsa bbq,12,2,250,NUM,nummod
Costine glassate con salsa bbq,12,3,g,NUM,punct
Costine glassate con salsa bbq,13,1,Paprika,NOUN,ROOT
Costine glassate con salsa bbq,13,2,piccante,ADV,nmod
Costine glassate con salsa bbq,13,3,1,NUM,nummod
Costine glassate con salsa bbq,13,4,cucchiaino,NOUN,nmod
Costine glassate con salsa bbq,14,1,Paprika,DET,det
Costine glassate con salsa bbq,14,2,dolce,ADJ,amod
Costine glassate con salsa bbq,14,3,1,NUM,nummod
Costine glassate con salsa bbq,14,4,cucchiaino,NOUN,ROOT
Costine glassate con salsa bbq,15,1,Aceto,NOUN,ROOT
Costine glassate con salsa bbq,15,2,di,ADP,case
Costine glassate con salsa bbq,15,3,mele,NOUN,nmod
Costine glassate con salsa bbq,15,4,2,NUM,nummod
Costine glassate con salsa bbq,15,5,cucchiaini,NOUN,nmod
Costine glassate con salsa bbq,16,1,Senape,PROPN,ROOT
Costine glassate con salsa bbq,16,2,1,NUM,nummod
Costine glassate con salsa bbq,16,3,cucchiaino,NOUN,nsubj
Costine glassate con salsa bbq,17,1,Worcestershire,PROPN,nsubj
Costine glassate con salsa bbq,17,2,sauce,VERB,ROOT
Costine glassate con salsa bbq,17,3,2,NUM,nummod
Costine glassate con salsa bbq,17,4,cucchiaini,NOUN,obj
Costine glassate con salsa bbq,18,1,Pepe,NOUN,case
Costine glassate con salsa bbq,18,2,nero,ADJ,amod
Costine glassate con salsa bbq,18,3,½,NUM,ROOT
Costine glassate con salsa bbq,18,4,cucchiaino,ADJ,obj
Costine glassate con salsa bbq,19,1,Sale,VERB,ROOT
Costine glassate con salsa bbq,19,2,fino,ADP,case
Costine glassate con salsa bbq,19,3,1,NUM,nummod
Costine glassate con salsa bbq,19,4,pizzico,NOUN,amod
Costine glassate con salsa bbq,20,1,Olio,PROPN,ROOT
Costine glassate con salsa bbq,20,2,extravergine,ADJ,amod
Costine glassate con salsa bbq,20,3,d',ADP,case
Costine glassate con salsa bbq,20,4,oliva,NOUN,nmod
Costine glassate con salsa bbq,20,5,q.b,PROPN,flat:foreign
Costine glassate con salsa bbq,20,6,.,PUNCT,punct
Frittata di spaghetti,1,1,Spaghetti,VERB,ROOT
Frittata di spaghetti,1,2,350,NUM,nummod
Frittata di spaghetti,1,3,g,CCONJ,obl
Frittata di spaghetti,2,1,Uova,NOUN,ROOT
Frittata di spaghetti,2,2,5,NUM,nummod
Frittata di spaghetti,3,1,Latte,NOUN,ROOT
Frittata di spaghetti,3,2,intero,ADJ,amod
Frittata di spaghetti,3,3,100,NUM,nmod
Frittata di spaghetti,3,4,g,CCONJ,acl
Frittata di spaghetti,4,1,Parmigiano,PROPN,ROOT
Frittata di spaghetti,4,2,Reggiano,PROPN,flat:name
Frittata di spaghetti,4,3,DOP,PROPN,flat:name
Frittata di spaghetti,4,4,da,ADP,mark
Frittata di spaghetti,4,5,grattugiare,VERB,ccomp
Frittata di spaghetti,4,6,50,NUM,obj
Frittata di spaghetti,4,7,g,CCONJ,dep
Frittata di spaghetti,5,1,Scamorza,NOUN,ROOT
Frittata di spaghetti,5,2,affumicata,VERB,acl
Frittata di spaghetti,5,3,100,NUM,amod
Frittata di spaghetti,5,4,g,CCONJ,acl
Frittata di spaghetti,6,1,Pancetta,NOUN,ROOT
Frittata di spaghetti,6,2,affumicata,VERB,acl
Frittata di spaghetti,6,3,50,NUM,nummod
Frittata di spaghetti,6,4,g,CCONJ,acl
Frittata di spaghetti,7,1,Timo,VERB,ROOT
Frittata di spaghetti,7,2,1,NUM,flat:name
Frittata di spaghetti,7,3,rametto,NOUN,nmod
Frittata di spaghetti,8,1,Pepe,NOUN,ROOT
Frittata di spaghetti,8,2,nero,ADJ,amod
Frittata di spaghetti,8,3,1,NUM,fixed
Frittata di spaghetti,8,4,pizzico,ADJ,amod
Frittata di spaghetti,9,1,Olio,PROPN,ROOT
Frittata di spaghetti,9,2,extravergine,ADJ,amod
Frittata di spaghetti,9,3,d',ADP,case
Frittata di spaghetti,9,4,oliva,NOUN,nmod
Frittata di spaghetti,9,5,q.b,PROPN,flat:foreign
Frittata di spaghetti,9,6,.,PUNCT,punct
Frittata di spaghetti,10,1,Aglio,NOUN,ROOT
Frittata di spaghetti,10,2,1,NUM,nummod
Frittata di spaghetti,10,3,spicchio,NOUN,ROOT
Spaghetti aglio olio e peperoncino,1,1,Spaghetti,VERB,ROOT
Spaghetti aglio olio e peperoncino,1,2,320,NUM,obj
Spaghetti aglio olio e peperoncino,1,3,g,CCONJ,obl
Spaghetti aglio olio e peperoncino,2,1,Aglio,NOUN,ROOT
Spaghetti aglio olio e peperoncino,2,2,3,NUM,nummod
Spaghetti aglio olio e peperoncino,2,3,spicchi,NOUN,ROOT
Spaghetti aglio olio e peperoncino,3,1,Peperoncino,NOUN,ROOT
Spaghetti aglio olio e peperoncino,3,2,fresco,ADJ,amod
Spaghetti aglio olio e peperoncino,3,3,3,NUM,nummod
Spaghetti aglio olio e peperoncino,4,1,Olio,PROPN,ROOT
Spaghetti aglio olio e peperoncino,4,2,extravergine,ADJ,amod
Spaghetti aglio olio e peperoncino,4,3,d',ADP,case
Spaghetti aglio olio e peperoncino,4,4,oliva,NOUN,nmod
Spaghetti aglio olio e peperoncino,4,5,(,PUNCT,punct
Spaghetti aglio olio e peperoncino,4,6,di,ADP,case
Spaghetti aglio olio e peperoncino,4,7,ottima,ADJ,amod
Spaghetti aglio olio e peperoncino,4,8,qualità,NOUN,nmod
Spaghetti aglio olio e peperoncino,4,9,),PUNCT,punct
Spaghetti aglio olio e peperoncino,4,10,70,NUM,nummod
Spaghetti aglio olio e peperoncino,4,11,g,CCONJ,punct
Spaghetti aglio olio e peperoncino,5,1,Sale,VERB,ROOT
Spaghetti aglio olio e peperoncino,5,2,fino,ADP,case
Spaghetti aglio olio e peperoncino,5,3,q.b,NOUN,nmod
Spaghetti aglio olio e peperoncino,5,4,.,PUNCT,punct
Cheesecake tiramisù,1,1,Biscotti,PROPN,ROOT
Cheesecake tiramisù,1,2,Digestive,PROPN,flat:name
Cheesecake tiramisù,1,3,300,NUM,flat:name
Cheesecake tiramisù,1,4,g,PROPN,flat:name
Cheesecake tiramisù,2,1,Burro,PROPN,ROOT
Cheesecake tiramisù,2,2,130,NUM,nummod
Cheesecake tiramisù,2,3,g,NUM,punct
Cheesecake tiramisù,3,1,Cacao,NOUN,ROOT
Cheesecake tiramisù,3,2,amaro,ADJ,amod
Cheesecake tiramisù,3,3,in,ADP,case
Cheesecake tiramisù,3,4,polvere,NOUN,nmod
Cheesecake tiramisù,3,5,30,NUM,nummod
Cheesecake tiramisù,3,6,g,NUM,fixed
Cheesecake tiramisù,4,1,Mascarpone,PROPN,ROOT
Cheesecake tiramisù,4,2,500,NUM,amod
Cheesecake tiramisù,4,3,g,DET,punct
Cheesecake tiramisù,5,1,Zucchero,NOUN,ROOT
Cheesecake tiramisù,5,2,130,NUM,nummod
Cheesecake tiramisù,5,3,g,NUM,punct
Cheesecake tiramisù,6,1,Tuorli,VERB,ROOT
Cheesecake tiramisù,6,2,(,PUNCT,punct
Cheesecake tiramisù,6,3,circa,ADV,advmod
Cheesecake tiramisù,6,4,6,NUM,nummod
Cheesecake tiramisù,6,5,),PUNCT,punct
Cheesecake tiramisù,6,6,100,NUM,nummod
Cheesecake tiramisù,6,7,g,CCONJ,punct
Cheesecake tiramisù,7,1,Caffè,PROPN,ROOT
Cheesecake tiramisù,7,2,50,NUM,flat:name
Cheesecake tiramisù,7,3,g,CCONJ,punct
Cheesecake tiramisù,8,1,Panna,PROPN,ROOT
Cheesecake tiramisù,8,2,fresca,ADJ,amod
Cheesecake tiramisù,8,3,liquida,VERB,nmod
Cheesecake tiramisù,8,4,50,NUM,nummod
Cheesecake tiramisù,8,5,g,CCONJ,punct
Cheesecake tiramisù,9,1,Acqua,PROPN,nsubj
Cheesecake tiramisù,9,2,fredda,VERB,ROOT
Cheesecake tiramisù,9,3,45,NUM,obj
Cheesecake tiramisù,9,4,g,CCONJ,dep
Cheesecake tiramisù,10,1,Gelatina,PROPN,ROOT
Cheesecake tiramisù,10,2,in,ADP,case
Cheesecake tiramisù,10,3,fogli,NOUN,nmod
Cheesecake tiramisù,10,4,15,NUM,nummod
Cheesecake tiramisù,10,5,g,CCONJ,punct
Cheesecake tiramisù,11,1,Panna,PROPN,ROOT
Cheesecake tiramisù,11,2,fresca,ADJ,amod
Cheesecake tiramisù,11,3,liquida,VERB,nmod
Cheesecake tiramisù,11,4,350,NUM,nummod
Cheesecake tiramisù,11,5,g,CCONJ,punct
Cheesecake tiramisù,12,1,Zucchero,NOUN,ROOT
Cheesecake tiramisù,12,2,a,ADP,case
Cheesecake tiramisù,12,3,velo,VERB,punct
Cheesecake tiramisù,12,4,20,NUM,obj
Cheesecake tiramisù,12,5,g,CCONJ,obj
Cheesecake tiramisù,13,1,Cacao,NOUN,ROOT
Cheesecake tiramisù,13,2,amaro,ADJ,amod
Cheesecake tiramisù,13,3,in,ADP,case
Cheesecake tiramisù,13,4,polvere,NOUN,nmod
Cheesecake tiramisù,13,5,q.b,NOUN,nummod
Cheesecake tiramisù,13,6,.,PUNCT,punct
Cheesecake tiramisù,14,1,Cacao,NOUN,ROOT
Cheesecake tiramisù,14,2,amaro,ADJ,amod
Cheesecake tiramisù,14,3,in,ADP,case
Cheesecake tiramisù,14,4,polvere,NOUN,nmod
Cheesecake tiramisù,14,5,10,NUM,nummod
Cheesecake tiramisù,14,6,g,X,fixed
Strudel di mele,1,1,Farina,PROPN,ROOT
Strudel di mele,1,2,00,NUM,flat:name
Strudel di mele,1,3,130,NUM,flat:name
Strudel di mele,1,4,g,NUM,flat:name
Strudel di mele,2,1,Acqua,NOUN,ROOT
Strudel di mele,2,2,30,NUM,nummod
Strudel di mele,2,3,ml,NOUN,advmod
Strudel di mele,3,1,Olio,NOUN,ROOT
Strudel di mele,3,2,di,ADP,case
Strudel di mele,3,3,semi,NOUN,nmod
Strudel di mele,3,4,(,PUNCT,punct
Strudel di mele,3,5,1,NUM,nummod
Strudel di mele,3,6,cucchiaio,NOUN,nmod
Strudel di mele,3,7,),PUNCT,punct
Strudel di mele,3,8,9,NUM,ROOT
Strudel di mele,3,9,g,NOUN,fixed
Strudel di mele,4,1,Uova,PROPN,ROOT
Strudel di mele,4,2,(,PUNCT,punct
Strudel di mele,4,3,circa,ADV,advmod
Strudel di mele,4,4,1,NUM,nummod
Strudel di mele,4,5,),PUNCT,punct
Strudel di mele,4,6,54,NUM,nummod
Strudel di mele,4,7,g,AUX,punct
Strudel di mele,5,1,Sale,NOUN,ROOT
Strudel di mele,5,2,1,NUM,nummod
Strudel di mele,5,3,pizzico,ADJ,amod
Strudel di mele,6,1,Mele,PROPN,ROOT
Strudel di mele,6,2,Golden,PROPN,flat:name
Strudel di mele,6,3,750,NUM,nummod
Strudel di mele,6,4,g,X,punct
Strudel di mele,7,1,Zucchero,NOUN,ROOT
Strudel di mele,7,2,60,NUM,nummod
Strudel di mele,7,3,g,X,punct
Strudel di mele,8,1,Pangrattato,VERB,ROOT
Strudel di mele,8,2,60,NUM,nummod
Strudel di mele,8,3,g,X,punct
Strudel di mele,9,1,Burro,PROPN,ROOT
Strudel di mele,9,2,50,NUM,flat:name
Strudel di mele,9,3,g,CCONJ,punct
Strudel di mele,10,1,Uvetta,VERB,ROOT
Strudel di mele,10,2,50,NUM,nummod
Strudel di mele,10,3,g,CCONJ,punct
Strudel di mele,11,1,Pinoli,PROPN,ROOT
Strudel di mele,11,2,tostati,VERB,flat:name
Strudel di mele,11,3,25,NUM,nummod
Strudel di mele,11,4,g,CCONJ,flat:name
Strudel di mele,12,1,Cannella,NOUN,ROOT
Strudel di mele,12,2,in,ADP,case
Strudel di mele,12,3,polvere,NOUN,obl
Strudel di mele,12,4,1,NUM,nummod
Strudel di mele,12,5,cucchiaino,NOUN,nsubj
Strudel di mele,13,1,Rum,DET,det
Strudel di mele,13,2,2,NUM,nummod
Strudel di mele,13,3,cucchiai,NOUN,ROOT
Strudel di mele,14,1,Scorza,NOUN,ROOT
Strudel di mele,14,2,di,ADP,case
Strudel di mele,14,3,limone,NOUN,nmod
Strudel di mele,14,4,1,NUM,nummod
Strudel di mele,15,1,Zucchero,NOUN,ROOT
Strudel di mele,15,2,a,ADP,case
Strudel di mele,15,3,velo,NOUN,advmod
Strudel di mele,15,4,q.b,NOUN,obj
Strudel di mele,15,5,.,PUNCT,punct
Torta foresta nera,1,1,Uova,NOUN,ROOT
Torta foresta nera,1,2,medie,ADJ,amod
Torta foresta nera,1,3,6,NUM,nummod
Torta foresta nera,2,1,Farina,PROPN,ROOT
Torta foresta nera,2,2,00,NUM,flat:name
Torta foresta nera,2,3,100,NUM,flat:name
Torta foresta nera,2,4,g,CCONJ,punct
Torta foresta nera,3,1,Cioccolato,VERB,ROOT
Torta foresta nera,3,2,fondente,ADV,advmod
Torta foresta nera,3,3,140,NUM,nummod
Torta foresta nera,3,4,g,CCONJ,dep
Torta foresta nera,4,1,Burro,PROPN,ROOT
Torta foresta nera,4,2,75,NUM,nummod
Torta foresta nera,4,3,g,CCONJ,punct
Torta foresta nera,5,1,Zucchero,PROPN,ROOT
Torta foresta nera,5,2,180,NUM,nummod
Torta foresta nera,5,3,g,PROPN,punct
Torta foresta nera,6,1,Amido,NOUN,ROOT
Torta foresta nera,6,2,di,ADP,case
Torta foresta nera,6,3,mais,NOUN,nmod
Torta foresta nera,6,4,(,PUNCT,punct
Torta foresta nera,6,5,maizena,PROPN,amod
Torta foresta nera,6,6,),PUNCT,punct
Torta foresta nera,6,7,50,NUM,nummod
Torta foresta nera,6,8,g,CCONJ,dep
Torta foresta nera,7,1,Lievito,VERB,ROOT
Torta foresta nera,7,2,in,ADP,case
Torta foresta nera,7,3,polvere,NOUN,obl
Torta foresta nera,7,4,per,ADP,case
Torta foresta nera,7,5,dolci,NOUN,obl
Torta foresta nera,7,6,(,PUNCT,punct
Torta foresta nera,7,7,1,NUM,nummod
Torta foresta nera,7,8,bustina,NOUN,nmod
Torta foresta nera,7,9,),PUNCT,punct
Torta foresta nera,7,10,16,NUM,nummod
Torta foresta nera,7,11,g,X,fixed
Torta foresta nera,8,1,Ciliegie,NOUN,nsubj
Torta foresta nera,8,2,sode,ADJ,ROOT
Torta foresta nera,8,3,e,CCONJ,cc
Torta foresta nera,8,4,mature,NOUN,conj
Torta foresta nera,8,5,650,NUM,nummod
Torta foresta nera,8,6,g,PROPN,conj
Torta foresta nera,9,1,Zucchero,NOUN,ROOT
Torta foresta nera,9,2,80,NUM,nummod
Torta foresta nera,9,3,g,CCONJ,dep
Torta foresta nera,10,1,Kirsch,PROPN,ROOT
Torta foresta nera,10,2,70,NUM,nummod
Torta foresta nera,10,3,g,X,punct
Torta foresta nera,11,1,Panna,PROPN,ROOT
Torta foresta nera,11,2,fresca,ADJ,amod
Torta foresta nera,11,3,liquida,VERB,flat:name
Torta foresta nera,11,4,"1,4",NUM,punct
Torta foresta nera,11,5,l,DET,nmod
Torta foresta nera,12,1,Zucchero,NOUN,ROOT
Torta foresta nera,12,2,a,ADP,case
Torta foresta nera,12,3,velo,NOUN,advmod
Torta foresta nera,12,4,80,NUM,obj
Torta foresta nera,12,5,g,CCONJ,dep
Torta foresta nera,13,1,Ciliegie,NOUN,ROOT
Torta foresta nera,13,2,17,NUM,nummod
Torta foresta nera,14,1,Cioccolato,VERB,ROOT
Torta foresta nera,14,2,fondente,ADV,advmod
Torta foresta nera,14,3,da,ADP,mark
Torta foresta nera,14,4,rendere,VERB,ccomp
Torta foresta nera,14,5,in,ADP,case
Torta foresta nera,14,6,scaglie,NOUN,obl
Torta foresta nera,14,7,150,NUM,nummod
Torta foresta nera,14,8,g,CCONJ,dep
Torta foresta nera,15,1,Cioccolato,VERB,ROOT
Torta foresta nera,15,2,fondente,ADV,advmod
Torta foresta nera,15,3,in,ADP,case
Torta foresta nera,15,4,riccioli,NOUN,obl
Torta foresta nera,15,5,150,NUM,nummod
Torta foresta nera,15,6,g,CCONJ,dep
Salmone croccante,1,1,Filetto,NOUN,ROOT
Salmone croccante,1,2,di,ADP,case
Salmone croccante,1,3,salmone,NOUN,nmod
Salmone croccante,1,4,(,PUNCT,punct
Salmone croccante,1,5,4,NUM,nummod
Salmone croccante,1,6,da,ADP,case
Salmone croccante,1,7,250,NUM,nummod
Salmone croccante,1,8,g,CCONJ,cc
Salmone croccante,1,9,l',DET,det
Salmone croccante,1,10,uno,PRON,conj
Salmone croccante,1,11,),PUNCT,punct
Salmone croccante,1,12,1,NUM,nummod
Salmone croccante,1,13,kg,NOUN,conj
Salmone croccante,2,1,Pane,NOUN,ROOT
Salmone croccante,2,2,(,PUNCT,punct
Salmone croccante,2,3,del,ADP,case
Salmone croccante,2,4,giorno,NOUN,nmod
Salmone croccante,2,5,prima,ADV,advmod
Salmone croccante,2,6,),PUNCT,punct
Salmone croccante,2,7,100,NUM,nummod
Salmone croccante,2,8,g,CCONJ,punct
Salmone croccante,3,1,Prezzemolo,PROPN,ROOT
Salmone croccante,3,2,1,NUM,nummod
Salmone croccante,3,3,ciuffo,NOUN,nmod
Salmone croccante,4,1,Aneto,PROPN,ROOT
Salmone croccante,4,2,1,NUM,punct
Salmone croccante,4,3,ciuffo,NOUN,ROOT
Salmone croccante,5,1,Timo,VERB,ROOT
Salmone croccante,5,2,4,NUM,nummod
Salmone croccante,5,3,rametti,NOUN,obj
Salmone croccante,6,1,Rosmarino,PROPN,ROOT
Salmone croccante,6,2,2,NUM,nummod
Salmone croccante,6,3,rametti,NOUN,obj
Salmone croccante,7,1,Scorza,NOUN,ROOT
Salmone croccante,7,2,di,ADP,case
Salmone croccante,7,3,limone,NOUN,nmod
Salmone croccante,7,4,1,NUM,nummod
Salmone croccante,8,1,Olio,PROPN,ROOT
Salmone croccante,8,2,extravergine,ADJ,amod
Salmone croccante,8,3,d',ADP,case
Salmone croccante,8,4,oliva,NOUN,nmod
Salmone croccante,8,5,50,NUM,nummod
Salmone croccante,8,6,g,CCONJ,punct
Salmone croccante,9,1,Pepe,NOUN,ROOT
Salmone croccante,9,2,bianco,ADJ,amod
Salmone croccante,9,3,in,ADP,case
Salmone croccante,9,4,grani,NOUN,nmod
Salmone croccante,9,5,1,NUM,nummod
Salmone croccante,9,6,cucchiaino,NOUN,amod
Salmone croccante,10,1,Sale,VERB,ROOT
Salmone croccante,10,2,fino,ADP,case
Salmone croccante,10,3,q.b,NOUN,nmod
Salmone croccante,10,4,.,PUNCT,punct
Bretzel,1,1,Farina,PROPN,ROOT
Bretzel,1,2,00,NUM,flat:name
Bretzel,1,3,340,NUM,flat:name
Bretzel,1,4,g,CCONJ,punct
Bretzel,2,1,Acqua,NOUN,ROOT
Bretzel,2,2,185,NUM,nummod
Bretzel,2,3,g,X,punct
Bretzel,3,1,Sale,VERB,ROOT
Bretzel,3,2,fino,ADP,case
Bretzel,3,3,5,NUM,nummod
Bretzel,3,4,g,NOUN,dep
Bretzel,4,1,Lievito,VERB,ROOT
Bretzel,4,2,di,ADP,case
Bretzel,4,3,birra,NOUN,nmod
Bretzel,4,4,secco,ADJ,amod
Bretzel,4,5,2,NUM,nummod
Bretzel,4,6,g,CCONJ,nmod
Bretzel,5,1,Burro,PROPN,ROOT
Bretzel,5,2,(,PUNCT,punct
Bretzel,5,3,a,ADP,case
Bretzel,5,4,temperatura,NOUN,nmod
